Id,Yard number,Yard name,Sale Date M/D/CY,Day of Week,Sale time (HHMM),Time Zone,Item#,Lot number,Vehicle Type,Year,Make,Model Group,Model Detail,Body Style,Color,Damage Description,Secondary Damage,Sale Title State,Sale Title Type,Has Keys-Yes or No,Lot Cond. Code,VIN,Odometer,Odometer Brand,Est. Retail Value,Repair cost,Engine,Drive,Transmission,Fuel Type,Cylinders,Runs/Drives,Sale Status,"High Bid =non-vix,Sealed=Vix",Special Note,Location city,Location state,Location ZIP,Location country,Currency Code,Image Thumbnail,Create Date/Time,Grid/Row,Make-an-Offer Eligible,Buy-It-Now Price,Image URL,Trim,Last Updated Time,Rentals,Copart Select
287,1,CA - VALLEJO,0,,,PDT,0,44821202,V,2008,BMW,3 SERIES,328 I SULE,SEDAN 4D,WHITE,FRONT END,,CA,SC,YES,E,WBAVC57578NK77431,0,E,6262,6262,3.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/47a5967c56df4c6a8d48b1fdf6eb3f4e_thb.jpg,2022-06-02-07.40.18.000977, B090,N,0,http://inventoryv2.copart.io/v1/lotImages/44821202?country=us&brand=cprt&yardNumber=1,I SULEV,2022-06-01T23:12:32Z,N,N
288,1,CA - VALLEJO,0,,,PDT,0,44833832,V,2015,AUDI,Q5,Q5 PREMIUM,4DR SPOR,GRAY,REAR END,,CA,SC,YES,E,WA1LFAFP5FA044482,61936,A,23397,37228,2.0L  4,All wheel drive,AUTOMATIC,FLEXIBLE FUEL,4,DEFAULT,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP318/080801b179074d7f8cbfc28d61e8b847_thb.jpg,2022-06-02-07.40.18.000977, A110,N,0,http://inventoryv2.copart.io/v1/lotImages/44833832?country=us&brand=cprt&yardNumber=1,PREMIUM PLUS,2022-05-25T21:53:31Z,N,N
289,1,CA - VALLEJO,0,,,PDT,0,44858732,V,2000,FORD,F350,F-350,,BLACK,REAR END,,CA,SC,YES,E,1FTSW31S9YEA75710,416363,A,10355,11588.95,6.8L 10,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,10,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP320/c12e0539080c4382b6dc68a79e2d32b2_thb.jpg,2022-06-02-07.40.18.000977, E040,N,0,http://inventoryv2.copart.io/v1/lotImages/44858732?country=us&brand=cprt&yardNumber=1,SRW SUPER DUTY,2022-05-16T20:30:28Z,N,N
290,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,44862012,V,2006,FORD,F-150,F150 SUPER,,GREEN,FRONT END,,CA,SC,YES,D,1FTPW12586KB01862,156521,A,12387.23,8817.19,5.4L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP320/68b618d0f961451d99c9ed8dcdfad1e9_thb.jpg,2022-06-02-07.40.18.000978,SH009,N,3800,http://inventoryv2.copart.io/v1/lotImages/44862012?country=us&brand=cprt&yardNumber=1,SUPERCREW,2022-05-27T19:36:08Z,N,N
291,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,44862052,V,2004,BMW,3 SERIES,325 I,,CHARCOAL,REAR END,,CA,SC,YES,D,WBAEV334X4KR32060,184131,A,5494,5022.62,2.5L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP321/161d2a042771427f8cc6b93c120792ec_thb.jpg,2022-06-02-07.40.18.000978, D100,N,0,http://inventoryv2.copart.io/v1/lotImages/44862052?country=us&brand=cprt&yardNumber=1,I,2022-05-26T17:27:51Z,N,N
292,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,44906202,K,2011,INTERNATIONAL,4000 SERIE,4000 4300,CONVENTI,WHITE,NORMAL WEAR,,CA,DV,NO,E,1HTMMAAN2BH354146,0,N,0,0,7.6L  6,Rear-wheel drive,AUTOMATIC,DIESEL,6,DEFAULT,Pure Sale,100,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/3ee1522a2ec344608bdbc31ec1612adf_thb.jpg,2022-06-02-07.40.18.000978,BB100,N,0,http://inventoryv2.copart.io/v1/lotImages/44906202?country=us&brand=cprt&yardNumber=1,4300,2022-05-31T23:20:12Z,N,N
293,1,CA - VALLEJO,0,,,PDT,0,44919692,V,2005,TOYOTA,HIGHLANDER,HIGHLANDER,,BURGUNDY,REAR END,,CA,SC,YES,D,JTEGP21A350055865,137342,A,9430,0,3.3L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP319/4cc15953cbd64c8a9dabec16260332a4_thb.jpg,2022-06-02-07.40.18.000979, A080,N,0,http://inventoryv2.copart.io/v1/lotImages/44919692?country=us&brand=cprt&yardNumber=1,LIMITED,2022-06-01T23:12:32Z,N,N
294,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,44954672,V,2004,LEXUS,RX330,RX 330,,GOLD,REAR END,,CA,SC,YES,D,JTJGA31U140018184,147844,E,9769,0,3.3L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/87ed906eb17f4b89bc6d26237e259602_thb.jpg,2022-06-02-07.40.18.000979, B030,N,0,http://inventoryv2.copart.io/v1/lotImages/44954672?country=us&brand=cprt&yardNumber=1,330,2022-06-01T17:51:17Z,N,N
295,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,44969682,V,2006,TOYOTA,COROLLA,COROLLA CE,,GRAY,FRONT END,,CA,ST,YES,D,1NXBR32E96Z761017,209335,E,0,0,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP319/840c694c59fd498b9b9cdb1818cbdc87_thb.jpg,2022-06-02-07.40.18.000979, E080,Y,850,http://inventoryv2.copart.io/v1/lotImages/44969682?country=us&brand=cprt&yardNumber=1,CE,2022-05-30T21:07:34Z,N,N
296,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45002592,V,2006,DODGE,CARAVAN,CARAVAN C/,,WHITE,REAR END,,CA,SC,YES,D,1D4GP21R56B599061,236027,A,1927,4510.45,3.3L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP319/6193835e22a9485591991cdeb7115fa7_thb.jpg,2022-06-02-07.40.18.000979, E070,N,0,http://inventoryv2.copart.io/v1/lotImages/45002592?country=us&brand=cprt&yardNumber=1,C/V,2022-05-31T15:19:16Z,N,N
297,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45021912,V,2002,HONDA,ODYSSEY,ODYSSEY EX,,SILVER,VANDALISM,,CA,SC,YES,D,5FNRL18612B002728,153821,A,5855,0,3.5L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,MISSING CAT                 ,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP319/3bf67d7aa9154ceb8be41a7e852f4f8f_thb.jpg,2022-06-02-07.40.18.000979, E060,N,0,http://inventoryv2.copart.io/v1/lotImages/45021912?country=us&brand=cprt&yardNumber=1,EX,2022-05-31T17:48:37Z,N,N
298,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45022622,V,2008,TOYOTA,COROLLA,COROLLA,,BLUE,REAR END,FRONT END,CA,SC,YES,D,1NXBR32E68Z983288,141943,A,5316,4635.29,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/d6fe526e835f45e18d5a59d4cd631c68_thb.jpg,2022-06-02-07.40.18.000979, A070,N,0,http://inventoryv2.copart.io/v1/lotImages/45022622?country=us&brand=cprt&yardNumber=1,CE,2022-05-31T14:45:46Z,N,N
299,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45024812,V,2002,FORD,TAURUS,TAURUS SE,,SILVER,FRONT END,,CA,SC,YES,E,1FAFP53U62G198844,219284,A,2989,3107.04,3.0L  6,Front-wheel Drive,AUTOMATIC,GAS,6,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/cac6b9ff09f9444f879aa1aa46ae1bcf_thb.jpg,2022-06-02-07.40.18.000981, B090,N,0,http://inventoryv2.copart.io/v1/lotImages/45024812?country=us&brand=cprt&yardNumber=1,SE,2022-05-27T15:42:53Z,N,N
300,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45042852,V,2001,LEXUS,ES300,ES 300,,WHITE,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,JT8BF28G210313622,238264,E,0,0,3.0L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/f782dd42e2e144ee9430d1c3df3d769f_thb.jpg,2022-06-02-07.40.18.000981,SC003,Y,950,http://inventoryv2.copart.io/v1/lotImages/45042852?country=us&brand=cprt&yardNumber=1,300,2022-05-30T21:16:55Z,N,N
301,1,CA - VALLEJO,0,,,PDT,0,45049052,V,2013,TOYOTA,PRIUS,PRIUS V,,SILVER,NORMAL WEAR,,CA,CQ,YES,D,JTDZN3EU0D3191610,77451,N,0,0,1.8L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/3d37bdd4c3fe40229f6c90d805102cd2_thb.jpg,2022-06-02-07.40.18.000981,SH003,N,0,http://inventoryv2.copart.io/v1/lotImages/45049052?country=us&brand=cprt&yardNumber=1,,2022-05-23T17:49:50Z,N,N
302,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45118722,V,2003,TOYOTA,RAV4,RAV4,,GRAY,ALL OVER,,CA,CQ,YES,E,JTEGH20V230110188,0,E,4725,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP321/9871e222608e4ac996a0505519a0654b_thb.jpg,2022-06-02-07.40.18.000981, A020,Y,900,http://inventoryv2.copart.io/v1/lotImages/45118722?country=us&brand=cprt&yardNumber=1,,2022-05-30T14:54:50Z,N,N
303,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45162912,V,2007,TOYOTA,COROLLA,COROLLA CE,,CHARCOAL,REAR END,,CA,SC,YES,D,1NXBR32E27Z823388,159462,A,3863.74,3394.78,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP321/759dd729d99146df93e4a4584ecffdcf_thb.jpg,2022-06-02-07.40.18.000981, A070,N,0,http://inventoryv2.copart.io/v1/lotImages/45162912?country=us&brand=cprt&yardNumber=1,CE,2022-05-31T16:52:13Z,N,N
304,1,CA - VALLEJO,0,,,PDT,0,45168432,V,2006,HONDA,CRV,CR-V EX,,GRAY,VANDALISM,FRONT END,CA,SC,NO,,JHLRD78876C045235,0,E,5948,0,2.4L  4,All wheel drive,AUTOMATIC,GAS,4,,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP319/7137abe94cf94a1d89804f656e97b699_thb.jpg,2022-06-02-07.40.18.000982, A060,N,0,http://inventoryv2.copart.io/v1/lotImages/45168432?country=us&brand=cprt&yardNumber=1,EX,2022-05-23T19:07:44Z,N,N
305,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45169042,V,1999,DODGE,RAM 2500,RAM 2500,,GREEN,FRONT END,,CA,SC,YES,D,3B7KF236XXG182346,321313,A,13228,0,5.9L  6,4x4 w/Rear Wheel Drv,AUTOMATIC,DIESEL,6,Run & Drive Verified,Pure Sale,1050,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP324/cd10af6a7f0f4c6baf4f6f221b357902_thb.jpg,2022-06-02-07.40.18.000982, E080,N,0,http://inventoryv2.copart.io/v1/lotImages/45169042?country=us&brand=cprt&yardNumber=1,,2022-05-26T21:34:06Z,N,N
306,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45191882,V,2004,CHEVROLET,TAHOE,TAHOE C150,,GRAY,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,1GNEC13T94R188664,252282,E,0,0,5.3L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP320/2d6faa8309154ed68f5c548fcb510498_thb.jpg,2022-06-02-07.40.18.000982,SE007,Y,1500,http://inventoryv2.copart.io/v1/lotImages/45191882?country=us&brand=cprt&yardNumber=1,C1500,2022-05-30T20:51:48Z,N,N
307,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45197852,R,2019,FORD,ECONOLINE,ECONOLINE,,WHITE,VANDALISM,,CA,SC,YES,E,1FDXE4FS5KDC20421,0,N,98679,0,6.8L 10,Rear-wheel drive,AUTOMATIC,GAS,10,DEFAULT,Pure Sale,31500,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP324/ade1a0239864480b8e73c99e0462aa1b_thb.jpg,2022-06-02-07.40.18.000983,FF100,N,0,http://inventoryv2.copart.io/v1/lotImages/45197852?country=us&brand=cprt&yardNumber=1,E450 SUPER DUTY CUTAWAY VAN,2022-05-27T22:31:23Z,N,N
308,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45225212,V,2011,TOYOTA,PRIUS,PRIUS,,SILVER,SIDE,,CA,SC,YES,S,JTDKN3DU5B1441130,121279,A,13056,13520.42,1.8L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Vehicle Starts,On Minimum Bid,1000,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP321/61612d86a6484ed18cca0c7d1a9a8233_thb.jpg,2022-06-02-07.40.18.000983,SB001,N,0,http://inventoryv2.copart.io/v1/lotImages/45225212?country=us&brand=cprt&yardNumber=1,,2022-05-27T22:19:22Z,N,N
309,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45231992,V,1995,FORD,ECONOLINE,ECONOLINE,CARGO VA,BURGUNDY,NORMAL WEAR,SIDE,CA,CQ,YES,E,1FDEE14H3SHB10215,0,E,0,0,5.8L  8,Rear-wheel drive,AUTOMATIC,GAS,8,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/73a6a902cba84cab887e4492435d8aad_thb.jpg,2022-06-02-07.40.18.000983,SH009,N,0,http://inventoryv2.copart.io/v1/lotImages/45231992?country=us&brand=cprt&yardNumber=1,E150 VAN,2022-06-02T01:38:06Z,N,N
310,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45251222,V,2006,JEEP,CHEROKEE,GRAND CHER,,BLUE,MECHANICAL,,CA,CQ,YES,D,1J4HS58246C337174,149798,E,0,0,5.7L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,450,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP323/fcc5a364d12643269a2b0d2b742a7d17_thb.jpg,2022-06-02-07.40.18.000983,SG007,Y,1500,http://inventoryv2.copart.io/v1/lotImages/45251222?country=us&brand=cprt&yardNumber=1,LIMITED,2022-05-27T22:02:20Z,N,N
311,1,CA - VALLEJO,0,,,PDT,0,45280512,V,2001,FORD,F-150,F150 SUPER,,GREEN,FRONT END,,CA,SC,YES,D,1FTRW08W21KB15784,0,E,10629,13808.48,4.6L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP321/c1c46ec62c0c446994682c97c6874c7f_thb.jpg,2022-06-02-07.40.18.000983,SH009,N,0,http://inventoryv2.copart.io/v1/lotImages/45280512?country=us&brand=cprt&yardNumber=1,SUPERCREW,2022-06-01T17:53:41Z,N,N
312,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45284592,V,1996,CHEVROLET,TAHOE,TAHOE K150,,BLACK,MECHANICAL,,CA,CQ,YES,,1GNEK13R9TJ391171,276751,E,0,0,5.7L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/a41af9240c8d4fb386e4cf84f5924c56_thb.jpg,2022-06-02-07.40.18.000983,SH001,N,0,http://inventoryv2.copart.io/v1/lotImages/45284592?country=us&brand=cprt&yardNumber=1,K1500,2022-06-02T01:11:05Z,N,N
313,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45311962,V,2006,SUBARU,LEGACY,LEGACY OUT,,SILVER,NORMAL WEAR,,CA,CQ,YES,D,4S4BP67C464313539,102786,E,0,0,2.5L  4,All wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Approval,225,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP323/98b53d125cc84e489436282a0c02433b_thb.jpg,2022-06-02-07.40.18.000987,SE005,N,0,http://inventoryv2.copart.io/v1/lotImages/45311962?country=us&brand=cprt&yardNumber=1,OUTBACK 2.5 XT LIMITED,2022-05-27T20:44:54Z,N,N
314,1,CA - VALLEJO,0,,,PDT,0,45318832,V,2014,FORD,EXPEDITION,EXPEDITION,4DR SPOR,WHITE,SIDE,,CA,SC,YES,D,1FMJK1G52EEF07638,72794,A,22274.98,15060.85,5.4L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,FLEXIBLE FUEL,8,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP324/859516456b904738943e667e7fc98c50_thb.jpg,2022-06-02-07.40.18.000987,SF003,N,0,http://inventoryv2.copart.io/v1/lotImages/45318832?country=us&brand=cprt&yardNumber=1,EL XL,2022-06-01T23:12:32Z,N,N
315,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45325892,V,2005,HYUNDAI,ELANTRA,ELANTRA GL,SEDAN 4D,WHITE,SIDE,FRONT END,CA,SC,YES,D,KMHDN46D15U198457,39764,E,4568.95,7226.42,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/9ff29c50a262416dbee0b0b9724f1d7a_thb.jpg,2022-06-02-07.40.18.000987, D070,N,0,http://inventoryv2.copart.io/v1/lotImages/45325892?country=us&brand=cprt&yardNumber=1,GLS,2022-06-01T21:18:43Z,N,N
316,1,CA - VALLEJO,0,,,PDT,0,45349922,V,2017,MERCEDES-BENZ,SPRINTER,SPRINTER 3,,GRAY,FRONT END,,NC,SC,YES,E,WD3FF4CCXHP501822,0,N,52535,35706.7,3.0L  6,All wheel drive,AUTOMATIC,DIESEL,6,DEFAULT,Pure Sale,200,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP323/88aae15433a2443dbc23c303ed98a72e_thb.jpg,2022-06-02-07.40.18.000987,DD030,N,0,http://inventoryv2.copart.io/v1/lotImages/45349922?country=us&brand=cprt&yardNumber=1,3500,2022-06-02T07:01:00Z,N,N
317,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45354302,V,2006,TOYOTA,COROLLA,COROLLA,,WHITE,FRONT END,,CA,SC,YES,D,1NXBR32EX6Z723067,168421,E,6886,6886,1.8L  4,Front-wheel Drive,MANUAL,GAS,4,Run & Drive Verified,Pure Sale,1050,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/c44a2225478b45838df44249353ad862_thb.jpg,2022-06-02-07.40.18.000988, A020,N,0,http://inventoryv2.copart.io/v1/lotImages/45354302?country=us&brand=cprt&yardNumber=1,CE,2022-05-26T17:00:53Z,N,N
318,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45362212,K,2019,FORD,F650,F650 SUPER,,WHITE,SIDE,MECHANICAL,CA,SC,YES,E,1FDNF6AY2KDF15293,0,N,92551,69250.99,6.8L 10,Rear-wheel drive,AUTOMATIC,GAS,10,DEFAULT,On Minimum Bid,4100,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/6fdb3575196e4d1086e0996e24f082d0_thb.jpg,2022-06-02-07.40.18.000988,AA020,N,0,http://inventoryv2.copart.io/v1/lotImages/45362212?country=us&brand=cprt&yardNumber=1,SUPER DUTY,2022-05-26T13:45:18Z,N,N
319,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45367542,V,2013,CHEVROLET,CRUZE,CRUZE LS,,BROWN,REAR END,,CA,SC,YES,S,1G1PA5SG4D7198798,28268,A,10918,10918,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Vehicle Starts,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP323/d3a7822248e141debed7e9dc14665a91_thb.jpg,2022-06-02-07.40.18.000988, C030,N,0,http://inventoryv2.copart.io/v1/lotImages/45367542?country=us&brand=cprt&yardNumber=1,LS,2022-05-27T22:13:22Z,N,N
320,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45372372,V,2007,CHEVROLET,COLORADO,COLORADO,,WHITE,FRONT END,,CA,SC,YES,D,1GCCS149378119761,193055,A,5954,0,2.9L  4,Rear-wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,650,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/0e4859bea6854ef2b6ed5a97a127adbd_thb.jpg,2022-06-02-07.40.19.000011,SF007,N,0,http://inventoryv2.copart.io/v1/lotImages/45372372?country=us&brand=cprt&yardNumber=1,,2022-05-26T16:57:52Z,N,N
321,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45377872,V,2012,NISSAN,JUKE,JUKE S,4DR SPOR,SILVER,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,JN8AF5MV5CT126903,82715,A,0,0,1.6L  4,All wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Approval,1150,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP323/3ebc98809f754212923cbc0af61dcd25_thb.jpg,2022-06-02-07.40.19.000012, SHOP,N,0,http://inventoryv2.copart.io/v1/lotImages/45377872?country=us&brand=cprt&yardNumber=1,S,2022-06-01T23:24:18Z,N,N
322,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45385602,V,2003,TOYOTA,RAV4,RAV4,4DR SPOR,BURGUNDY,FRONT END,REAR END,CA,CQ,YES,E,JTEHH20V530191675,201325,E,0,0,2.0L  4,All wheel drive,AUTOMATIC,GAS,4,DEFAULT,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP324/def3af9e790b427290faf30b0b647ae7_thb.jpg,2022-06-02-07.40.19.000012,SH003,N,0,http://inventoryv2.copart.io/v1/lotImages/45385602?country=us&brand=cprt&yardNumber=1,,2022-05-31T20:56:12Z,N,N
323,1,CA - VALLEJO,0,,,PDT,0,45388122,V,2000,HONDA,CRV,CR-V LX,,SILVER,SIDE,,CA,SC,NO,E,JHLRD2848YC008701,139843,A,6616,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/9b3fd122c28f4a468a0bb6a33c171528_thb.jpg,2022-06-02-07.40.19.000012, B070,N,0,http://inventoryv2.copart.io/v1/lotImages/45388122?country=us&brand=cprt&yardNumber=1,LX,2022-05-27T17:24:24Z,N,N
324,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45399872,K,2002,CHEVROLET,GMT,GMT-400 C3,CHASSIS,WHITE,NORMAL WEAR,,CA,DV,YES,D,3GBKC34G82M101025,106969,E,0,0,8.1L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,1150,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/cca514ed736046ecbd5451198b59b52d_thb.jpg,2022-06-02-07.40.19.000012,BB030,N,0,http://inventoryv2.copart.io/v1/lotImages/45399872?country=us&brand=cprt&yardNumber=1,C3500-HD,2022-05-31T23:22:41Z,N,N
325,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,45405882,V,2012,DODGE,CHARGER,CHARGER SE,,RED,FRONT END,SIDE,CA,SC,YES,D,2C3CDXBG9CH109582,128898,A,12022,10293.06,3.6L  6,Rear-wheel drive,AUTOMATIC,FLEXIBLE FUEL,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP322/16f38a5547db4e8dbc0e9e8ae449da2c_thb.jpg,2022-06-02-07.40.19.000013, A110,N,0,http://inventoryv2.copart.io/v1/lotImages/45405882?country=us&brand=cprt&yardNumber=1,SE,2022-05-31T16:54:43Z,N,N
